frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1034115.888067,44980.000000,0.000000
4,714104.247944,32447.000000,0.000000
8,1925486.050628,85664.000000,0.000000
16,2232290.230806,93224.000000,0.000000
32,1920859.409559,80018.000000,0.000000
64,2652365.041451,108227.000000,0.000000
128,2584543.419014,108143.000000,0.000000
256,1668611.857659,69715.000000,0.000000
512,3072191.600734,120127.000000,0.000000
1024,2290693.804211,95436.000000,0.000000
2048,1595738.401794,62537.000000,0.000000
4096,2443846.109889,99520.000000,0.000000
8192,2737892.094965,124190.000000,0.000000
16384,7342271.746323,224038.000000,0.000000
32768,2269425.447245,90682.000000,0.000000
65536,3450680.387013,120838.000000,0.000000
