frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,755407.035257,28464.000000,0.000000
4,920249.456419,37739.000000,0.000000
8,639698.435119,24736.000000,0.000000
16,1424464.778280,64787.000000,0.000000
32,1450483.453258,68425.000000,0.000000
64,1469410.292432,54214.000000,0.000000
128,1474218.810436,80639.000000,0.000000
256,1535976.433567,65909.000000,0.000000
512,2299751.751644,96361.000000,0.000000
1024,2134500.101471,88931.000000,0.000000
2048,3170580.990856,120362.000000,0.000000
4096,3505665.250527,137295.000000,0.000000
8192,1512312.034929,58932.000000,0.000000
16384,3216649.116960,130069.000000,0.000000
32768,4988397.034557,166103.000000,0.000000
65536,3868853.169976,140195.000000,0.000000
