frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,2703670.902396,101316.000000,0.000000
4,1030565.693303,44176.000000,0.000000
8,1271898.972214,62570.000000,0.000000
16,1715102.476721,77566.000000,0.000000
32,1730949.368778,66804.000000,0.000000
64,1293807.303282,51262.000000,0.000000
128,2102516.596367,92533.000000,0.000000
256,2157750.135243,104335.000000,0.000000
512,1740075.694645,79095.000000,0.000000
1024,2278298.463110,89236.000000,0.000000
2048,1279026.023359,61350.000000,0.000000
4096,2493062.634099,98484.000000,0.000000
8192,4042935.853981,153623.000000,0.000000
16384,2526645.786213,99539.000000,0.000000
32768,2889794.323979,116103.000000,0.000000
65536,2206740.089455,89509.000000,0.000000
