frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,877008.246470,38986.000000,0.000000
4,1648245.791846,68520.000000,0.000000
8,1365633.732712,62267.000000,0.000000
16,1786185.818020,72157.000000,0.000000
32,1075068.221750,43614.000000,0.000000
64,2076131.139004,77996.000000,0.000000
128,2119452.871422,86352.000000,0.000000
256,2633684.591563,107890.000000,0.000000
512,2744688.328972,107724.000000,0.000000
1024,3310087.584046,143158.000000,0.000000
2048,2617211.498148,105731.000000,0.000000
4096,1954109.175783,98152.000000,0.000000
8192,4410138.572658,164616.000000,0.000000
16384,7486797.805437,230218.000000,0.000000
32768,2706238.455969,108173.000000,0.000000
65536,2363687.957103,91697.000000,0.000000
