frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1406771.305003,50451.000000,0.000000
4,1156293.229417,47477.000000,0.000000
8,1363839.579032,42831.000000,0.000000
16,1300211.077510,51536.000000,0.000000
32,1707867.408635,59532.000000,0.000000
64,2120485.697861,77761.000000,0.000000
128,3087058.193853,99187.000000,0.000000
256,2443062.376619,90753.000000,0.000000
512,3211664.884719,103555.000000,0.000000
1024,3549775.052761,121664.000000,0.000000
2048,2586760.619924,89738.000000,0.000000
4096,4999895.767890,183959.000000,0.000000
8192,874448.719370,26521.000000,0.000000
16384,5882195.931783,181593.000000,0.000000
32768,5156062.791121,132623.000000,0.000000
65536,5396272.189114,134626.000000,0.000000
