frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1131206.715189,51319.000000,0.000000
4,795606.220390,41052.000000,0.000000
8,1433186.007069,58977.000000,0.000000
16,636431.950091,41209.000000,0.000000
32,1401581.955677,67338.000000,0.000000
64,2013073.656165,73332.000000,0.000000
128,2870647.144748,114166.000000,0.000000
256,2368776.012865,100337.000000,0.000000
512,2658055.145276,105204.000000,0.000000
1024,3182096.442060,113490.000000,0.000000
2048,2567745.345543,104519.000000,0.000000
4096,1899498.247125,89169.000000,0.000000
8192,2390429.054282,96866.000000,0.000000
16384,4123858.353050,143107.000000,0.000000
32768,3515483.284817,143424.000000,0.000000
65536,1104984.136195,57083.000000,0.000000
