frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1204266.159807,38886.000000,0.000000
4,1614940.563589,44778.000000,0.000000
8,1152251.850442,44508.000000,0.000000
16,2127574.649423,61602.000000,0.000000
32,1890637.799531,52996.000000,0.000000
64,2731779.776440,80913.000000,0.000000
128,2623681.205298,79594.000000,0.000000
256,2306767.912542,65891.000000,0.000000
512,2580768.802999,80371.000000,0.000000
1024,3243513.416385,90118.000000,0.000000
2048,1266594.889281,33348.000000,0.000000
4096,1769980.486400,56950.000000,0.000000
8192,7139725.315814,171648.000000,0.000000
16384,5218522.378221,140158.000000,0.000000
32768,5508450.621798,141535.000000,0.000000
65536,849909.539535,41079.000000,0.000000
