frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1670823.159754,43183.000000,0.000000
4,750923.369132,26440.000000,0.000000
8,1731323.208646,49467.000000,0.000000
16,1159825.736074,37878.000000,0.000000
32,1531717.951852,43170.000000,0.000000
64,1239813.651278,47123.000000,0.000000
128,2139812.397682,63750.000000,0.000000
256,2665504.148038,82527.000000,0.000000
512,2464522.737506,72164.000000,0.000000
1024,1864877.420726,54887.000000,0.000000
2048,3702640.961565,95793.000000,0.000000
4096,4371667.479118,146799.000000,0.000000
8192,3719078.193368,105111.000000,0.000000
16384,3808693.884761,110008.000000,0.000000
32768,1707338.813565,58867.000000,0.000000
65536,3615096.497581,108671.000000,0.000000
