frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,694473.122142,30264.000000,0.000000
4,723017.572159,30099.000000,0.000000
8,2023756.803987,76769.000000,0.000000
16,2889418.283990,110906.000000,0.000000
32,1664619.111352,70267.000000,0.000000
64,2389214.658554,101753.000000,0.000000
128,2817323.298161,112903.000000,0.000000
256,3603622.609381,128449.000000,0.000000
512,2590957.479250,121809.000000,0.000000
1024,1983168.110858,94824.000000,0.000000
2048,2433948.152455,102714.000000,0.000000
4096,2504438.591283,107118.000000,0.000000
8192,4294737.023336,151799.000000,0.000000
16384,3793805.388119,133063.000000,0.000000
32768,4196224.959546,151735.000000,0.000000
65536,1901950.934045,76885.000000,0.000000
