frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,671205.093290,34020.000000,0.000000
4,475598.380358,19251.000000,0.000000
8,1899559.131954,62144.000000,0.000000
16,1712149.076849,68056.000000,0.000000
32,1876287.778883,67916.000000,0.000000
64,2166567.537456,61128.000000,0.000000
128,2651366.182126,89629.000000,0.000000
256,2540081.426266,73086.000000,0.000000
512,2180070.779938,82086.000000,0.000000
1024,3103950.641848,113775.000000,0.000000
2048,3731753.109415,122983.000000,0.000000
4096,3546487.419502,125319.000000,0.000000
8192,3626005.101309,108987.000000,0.000000
16384,5015504.668520,141843.000000,0.000000
32768,3113749.231408,108638.000000,0.000000
65536,1558266.733049,65212.000000,0.000000
