frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,956624.817772,33374.000000,0.000000
4,1318392.146064,39599.000000,0.000000
8,434716.858901,17759.000000,0.000000
16,1108710.556726,44033.000000,0.000000
32,1705676.091766,47836.000000,0.000000
64,1665528.753486,57284.000000,0.000000
128,1988240.302486,60727.000000,0.000000
256,2674488.648987,79219.000000,0.000000
512,2791765.170211,86918.000000,0.000000
1024,1767691.120858,52425.000000,0.000000
2048,2951290.551266,82600.000000,0.000000
4096,4657309.351486,140777.000000,0.000000
8192,2555795.729408,81337.000000,0.000000
16384,2847946.497267,84605.000000,0.000000
32768,3068675.726691,83042.000000,0.000000
65536,4477973.184858,118069.000000,0.000000
