frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1739740.967229,63087.000000,0.000000
4,1244356.242497,60210.000000,0.000000
8,1282659.307649,55272.000000,0.000000
16,1009951.258543,48830.000000,0.000000
32,2028382.815180,84717.000000,0.000000
64,1903101.376752,76256.000000,0.000000
128,2636658.954811,92027.000000,0.000000
256,2722175.459440,106841.000000,0.000000
512,2533657.467154,103358.000000,0.000000
1024,2850365.532303,110164.000000,0.000000
2048,3482168.043302,121272.000000,0.000000
4096,692725.891643,34059.000000,0.000000
8192,1767738.410352,70209.000000,0.000000
16384,4772716.456424,168963.000000,0.000000
32768,4315211.759389,141034.000000,0.000000
65536,5257884.644383,172092.000000,0.000000
