frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,2719983.883147,53808.000000,7.000000
4,4855689.067429,97323.000000,26108.752077
8,4591062.110534,68555.000000,90856.938766
16,1197708.513248,24261.000000,2420.107229
32,2166904.028412,27168.000000,93802.547231
64,1783428.599732,32942.000000,7453.689221
128,920930.461779,28733.000000,39382.294575
256,1837038.713042,32776.000000,151703.916241
512,7170839.447003,89891.000000,930806.269821
1024,866395.832356,20459.000000,190929.595582
2048,419886.081391,41492.000000,7409.007896
4096,1402095.652388,26517.000000,399938.183567
8192,200051.144676,5737.000000,68589.219721
16384,2212245.969029,39367.000000,975227.258105
32768,977947.576127,40030.000000,133367.363980
65536,1858015.865488,31922.000000,426806.712961
