frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1050861.759395,18743.000000,27053.390213
4,299473.711397,9473.000000,2835.715430
8,611522.344212,20681.000000,2956.118063
16,2690780.722066,65162.000000,38899.092907
32,11658457.009205,173549.000000,608471.832915
64,227818.716883,8774.000000,2267.296849
128,2398250.878117,39318.000000,124232.499250
256,1547843.044590,21418.000000,95242.200977
512,348670.017574,8408.000000,2827.692169
1024,4025503.803174,58777.000000,691859.062441
2048,1932451.787546,31762.000000,217279.787042
4096,444263.059227,15748.000000,139159.866132
8192,868657.079335,17911.000000,399835.293040
16384,2958832.320408,66449.000000,582832.563318
32768,4686845.632852,91580.000000,2743890.836935
65536,2179058.282325,38462.000000,1483976.481799
