frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,994834.469280,17173.000000,16660.577721
4,564232.952939,12019.000000,22534.971822
8,438996.482287,10252.000000,11005.901871
16,885063.118308,14846.000000,11133.654521
32,1140685.160433,20981.000000,18731.129090
64,1491981.941000,22825.000000,2842.703115
128,1371347.886418,25536.000000,159227.901462
256,1318793.897963,22416.000000,60330.554730
512,904421.129230,19567.000000,170144.587936
1024,1640643.364748,27342.000000,287537.213047
2048,549363.909656,12889.000000,58528.007877
4096,3041524.596468,50860.000000,1507934.937778
8192,1741985.636969,23842.000000,467009.819881
16384,1537986.133560,24815.000000,661019.725573
32768,1542027.894636,22507.000000,331630.516164
65536,2100443.128388,30269.000000,967807.329018
