frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,463146.408726,10718.000000,6413.459129
4,1306640.257854,24406.000000,36570.835703
8,4484338.457953,67357.000000,46152.930134
16,437381.131840,10061.000000,6612.877286
32,1099172.509277,17499.000000,7314.540587
64,828570.350422,18440.000000,47938.456807
128,1081264.561766,20437.000000,90780.830096
256,736202.453159,17576.000000,30086.386573
512,1173351.359127,34017.000000,43431.682986
1024,3764404.353476,77406.000000,1193996.791295
2048,194462.583301,7528.000000,12818.570084
4096,4006996.287883,67064.000000,927452.067984
8192,487258.499555,18123.000000,85087.894139
16384,2606087.252610,58803.000000,730786.541276
32768,2122616.646945,66534.000000,791038.833857
65536,4238100.083438,89531.000000,3877353.418217
