frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,351785.662148,7338.000000,10472.854386
4,2077962.419296,33388.000000,15456.805653
8,241113.681238,7208.000000,4584.338666
16,1444118.841235,20804.000000,74477.036313
32,3211295.262563,46480.000000,125149.597726
64,570833.006378,11419.000000,11981.062808
128,2064951.650519,33989.000000,96636.657056
256,3642290.782894,57977.000000,271829.429499
512,2756759.919024,49312.000000,62035.627401
1024,5086905.680289,89156.000000,857296.677256
2048,723446.529478,13589.000000,105805.992340
4096,1129670.130120,22585.000000,128402.415277
8192,2314971.311756,48570.000000,214360.621864
16384,670254.089928,15257.000000,363768.777400
32768,2479343.382566,36046.000000,1045176.486454
65536,2166808.825266,32064.000000,0.000000
