frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,472267.973675,11742.000000,8175.348372
4,334699.344638,9885.000000,2137.429765
8,2653511.703889,41184.000000,67241.201848
16,728676.074984,30453.000000,4302.335529
32,1236125.076012,25233.000000,920.199978
64,5334553.136449,74300.000000,194655.428840
128,2773490.277043,38216.000000,202201.571502
256,3632174.543530,59012.000000,379616.797281
512,707739.320430,17253.000000,73854.102411
1024,555951.748985,13954.000000,14959.338221
2048,2128003.762200,42821.000000,158458.124137
4096,1567197.244217,32466.000000,629586.152576
8192,6942578.207913,94266.000000,1031450.479843
16384,491635.554299,16402.000000,149997.435381
32768,3374686.424588,62508.000000,508887.279547
65536,875250.585739,22234.000000,495757.645343
