frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,350112.413597,8570.000000,1160.899651
4,911651.174125,24787.000000,18803.194197
8,562724.177086,11619.000000,9152.826722
16,587742.364774,10432.000000,20860.753342
32,354052.439485,9867.000000,16387.524066
64,1091093.143163,19216.000000,2783.731668
128,394834.403205,9149.000000,10340.817714
256,1107648.515477,18542.000000,93505.373915
512,1543939.849128,30882.000000,346538.847303
1024,861938.337101,15494.000000,156958.920833
2048,1726496.493936,30440.000000,197361.619559
4096,903122.468444,15610.000000,56634.819546
8192,180119.942069,5531.000000,115053.751321
16384,3277322.860383,59868.000000,335787.895849
32768,1343344.240835,24798.000000,444068.832506
65536,3322302.312043,46363.000000,2178234.418818
