frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,137644.611188,4564.000000,191.400104
4,2515993.255785,44191.000000,95979.230284
8,2481008.760153,42448.000000,58697.265882
16,1066140.436013,33509.000000,1870.137428
32,1568318.003869,34803.000000,28433.072556
64,567172.098967,11885.000000,37737.466502
128,4298514.639294,58508.000000,212502.948930
256,601301.556132,14225.000000,21286.839902
512,2206004.376259,34901.000000,218052.403979
1024,679003.353073,17434.000000,232610.447519
2048,1461537.770789,31317.000000,313806.635981
4096,1036704.537986,26218.000000,386733.704209
8192,881414.946792,16774.000000,260002.988352
16384,2474801.876478,39655.000000,351655.382824
32768,2532619.274718,52196.000000,1625914.588688
65536,235085.605391,9476.000000,0.000000
