frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1282128.499533,20246.000000,21500.090186
4,1081977.806362,18327.000000,13858.835088
8,135267.373331,4564.000000,2352.331822
16,1334190.881970,20146.000000,50403.918945
32,762527.520842,11042.000000,6722.000000
64,1155434.290724,20468.000000,63509.300665
128,1562805.246566,26274.000000,74230.858758
256,886674.141789,17930.000000,26612.364420
512,904578.871198,13770.000000,52117.445429
1024,1608079.888033,28363.000000,102324.455923
2048,873883.608058,16198.000000,216379.212641
4096,2314252.143863,36178.000000,615063.586709
8192,1244235.928709,24865.000000,677021.482600
16384,463656.808084,9584.000000,229715.739924
32768,1343082.913065,31288.000000,1279815.600241
65536,2854628.828747,49090.000000,1695714.941375
