frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,8190340.077531,137795.000000,33.852622
4,1411229.131534,33387.000000,9056.451292
8,149994.438124,4166.000000,1617.389563
16,15784010.470867,246852.000000,412896.693111
32,4388278.548114,65505.000000,167771.446781
64,1114922.030852,25961.000000,25322.181067
128,5321589.154489,76105.000000,581301.264247
256,475590.751585,11625.000000,2697.009270
512,2242915.190999,42248.000000,351972.063383
1024,4188376.816855,75877.000000,89627.680016
2048,1644489.579008,27479.000000,325552.314569
4096,2844128.805346,52368.000000,15526.900882
8192,668838.670225,16595.000000,278634.933420
16384,5927452.007551,80089.000000,3461674.237095
32768,339481.208791,11328.000000,86224.866924
65536,3747659.116024,56018.000000,861622.604607
