frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,487975.782013,16755.000000,4345.745160
4,742688.371918,16288.000000,11879.536860
8,232793.709947,9344.000000,27.459060
16,223916.963006,7327.000000,795.619884
32,1358096.575950,135698.000000,2894.072045
64,2733018.989438,70001.000000,7902.443103
128,1077808.696792,26122.000000,29806.088002
256,570974.999901,13470.000000,77916.565087
512,801887.222492,19352.000000,17564.886450
1024,239344.163194,9931.000000,45883.060905
2048,266806.145186,7290.000000,17305.441601
4096,984147.280998,17688.000000,161643.221717
8192,1289782.943746,23202.000000,519430.383823
16384,1158218.984552,25026.000000,254908.310553
32768,1284440.012108,21675.000000,476580.172586
65536,1770907.624518,32682.000000,1632829.253238
