frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,870926.355590,13732.000000,25331.298032
4,445445.448804,9629.000000,10485.091797
8,1217629.474004,24596.000000,150.219839
16,1116241.167915,18242.000000,37733.925531
32,1798707.279588,37740.000000,16065.098755
64,1255595.353876,19347.000000,70309.703520
128,515100.189481,9879.000000,8323.832651
256,908144.951105,15318.000000,74305.741824
512,3121936.859537,48901.000000,397572.102410
1024,779453.199374,16852.000000,62526.303849
2048,1126070.273308,20099.000000,237371.358194
4096,1062096.617232,21446.000000,167564.003291
8192,690297.056515,11992.000000,175386.848811
16384,1953561.847975,32647.000000,312309.499531
32768,5247342.176236,66299.000000,1596762.127204
65536,757152.912081,24013.000000,726055.418949
