arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5954388283899632,1.9788906522905243,0.9997075244958692,0.8996418536150601,0.8900296445102583,1.1917896719590997,1.979469598659304
22,0.4862571664643477,1.9077817318391872,1.0074146453551422,0.7773878290309858,0.7492005300197966,1.1198040997372944,1.893740318979222
24,0.3466229173099902,1.8730455601548228,1.0003559659277383,0.7739500457950437,0.4952991047919252,1.0930824617311854,1.8723790570067167
26,0.4728610041854577,1.973973435289708,1.0062152438165302,0.8801740894027564,0.8187053389965266,1.1797334459050497,1.9617804912222487
28,0.4218509310375062,1.9314206582889808,1.068218907925061,0.8446189639955352,0.7640702816962537,1.1492451420700558,1.808075708040619
30,0.3371500256438386,2.030422726491143,1.0217391070012796,0.8507380119634155,0.6012618720879613,1.1897025280640745,1.9872222885255584
32,0.3329093912750681,2.042650692131713,1.078511727242586,0.8422011843661402,0.7111375488616472,1.179817129745464,1.8939531583528773
34,0.2981833156024061,1.954109785879979,1.293316114132224,0.926869392621389,0.6769176346027849,1.1340383233852274,1.5109297444972511
36,0.1835529213273145,1.9628064642492693,1.0076790513930327,0.6785868099229677,0.2748782919222431,1.1292783291527946,1.947848832955148
38,0.2157838470046663,1.9601666731251972,1.113397444386987,0.8620921122673052,0.4852947160248382,1.1667793545541407,1.7605273687370675
40,0.22913007047842635,1.9603723740363168,1.0841948362906093,0.9180466380768125,0.7352625757595388,1.1308923211153055,1.8081366083087074
