arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.7445089317078071,1.7026733060940795,1.0608638266051251,0.9367757669522518,1.0722245124254677,1.0504077722666634,1.6049876180082523
22,0.4372370490262244,1.2799281688765534,0.9368610529940772,0.7140660938435662,1.069564238503259,0.7637287340845806,1.3661878298666397
24,0.5685402357762803,1.4927240935953991,0.9996432514455182,0.7151993744062872,1.0630124224261497,0.9041688041278428,1.4932568108041235
26,0.5236208831044503,1.2492885637158364,0.976314307179294,0.6590201482464714,1.1568864246362096,0.7524084375333158,1.2795966980400015
28,0.4840482312892232,2.117097956014606,2.185522814029671,1.3440897693346234,0.6984038127183009,1.4309279012039653,0.9686917667590468
30,0.2427011420410667,1.4031711639352789,1.012251121959622,1.112089485501309,0.4218415398355336,1.0838729652297945,1.3861887959371908
32,0.1890670557104389,1.295090756059494,1.122717276209756,1.112654170151344,0.6341613979285703,1.1099301820359284,1.1535324017028252
34,0.39265525487493,1.9651844005558503,1.2553363710447498,1.054222553179375,1.066798532868329,1.150365369540156,1.5654644013224372
36,0.3968990004333387,2.2392428692461936,1.051576570107728,1.4371422204218691,0.6341578016229964,1.503955562029823,2.1294149497994197
38,0.179989920071371,1.405208909923107,1.2189813140269776,0.7754041775887658,0.7742932954587376,0.8917044769987377,1.1527731342172225
40,0.4411583440287954,1.6306354194691586,1.0093003500532876,0.8402174711970967,0.821267523545199,0.9558509072529281,1.6156096838597813
