arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.612009725640321,2.0339626296378324,1.010206079528054,0.924678636585171,0.9147989223701376,1.2249568475889996,2.01341357061329
22,0.5060024695167216,1.985250468653597,1.027010997283156,0.8089549900561985,0.7796230976084731,1.1652756584792974,1.933037205935825
24,0.3628102974222533,1.960517273465393,1.060567486059295,0.8100937136067816,0.5184297014089986,1.144129696113172,1.8485549474555387
26,0.4724688864934746,1.9723365274021245,1.0154596620613765,0.8794442093123599,0.8180264315689739,1.1787551576726327,1.9423090853242693
28,0.4346759964568699,1.9901394958507368,1.104946538640453,0.8702969764655725,0.7872994620222178,1.1841843659652946,1.8011183584496695
30,0.3394765445970141,2.0444337500617897,1.6181858924304455,0.8566085679725395,0.6054109067456427,1.1979121239995816,1.2634109341981334
32,0.3527226242634989,2.1642198491992746,1.1138428141551824,0.8923251181640643,0.7534611789895085,1.250034408945239,1.9430208838226184
34,0.3142260094872267,2.0592437201810023,1.4183563692998211,0.9767363072305928,0.7133367829217651,1.1950512262666977,1.4518521330415417
36,0.1929685018855242,2.0634911183025726,1.1212177628171651,0.7133957834242654,0.2889785235207464,1.1872060973620404,1.840401737052272
38,0.2281475419019646,2.072477687275612,1.3496352125623738,0.9114871156347716,0.5131004850269654,1.2336319209182114,1.5355835917624534
40,0.2537301418459698,2.1708436587854507,1.172068890907047,1.0166107975879028,0.814202506253173,1.2523082127542984,1.8521468111874098
