arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.7837220108231739,1.7923526372826737,1.0,0.9861154869991212,1.1286982803609698,1.105732458543838,1.7923526372826737
22,0.449308865020043,1.315266110559204,1.0000000000000002,0.7337809705025827,1.099094175889708,0.7848147622873465,1.3152661105592038
24,0.5470193436146671,1.4362201696445365,1.0,0.6881270097043674,1.0227743279696466,0.8699434000050166,1.4362201696445365
26,0.5007281399249474,1.194669576641305,1.0,0.6302077393248147,1.1063072658180402,0.7195130857963504,1.194669576641305
28,0.4484678640374149,1.961478912469245,1.0,1.245291334548588,0.6470670604273241,1.3257463574142196,1.961478912469245
30,0.2445298246918592,1.4137436513245083,1.0,1.120468756942565,0.4250199933804711,1.0920396333818685,1.4137436513245083
32,0.197180508509641,1.3506671105993586,1.0,1.1604016058822104,0.6613752271693955,1.1575607230020408,1.3506671105993586
34,0.3953939571238535,1.9788912206493847,1.0,1.0615755725046296,1.0742392674690804,1.158388968321858,1.9788912206493847
36,0.3227167316760214,1.82071796452745,0.9999999999999998,1.1685336567282736,0.5156307596723129,1.22285927410834,1.8207179645274505
38,0.2011777973325844,1.570625917153336,1.0,0.8666824477056049,0.865440795840175,0.9966732719425434,1.570625917153336
40,0.38741428700426284,1.4319834747505231,0.9999999999999999,0.7378580886845949,0.7212167159038303,0.8394044966575537,1.4319834747505233
