frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,156578.335059,95743.000000,127.577427
4,302361.977942,186123.000000,20.542639
8,485858.486181,213160.000000,31.890437
16,621594.476100,303132.000000,6954.138552
32,846913.143764,295649.000000,989.751484
64,1121440.992164,298523.000000,274.994545
128,627189.336988,286653.000000,512.529999
256,876301.369631,273426.000000,9613.174970
512,735051.781315,284974.000000,7522.788579
1024,956402.920251,291882.000000,33280.666219
2048,474266.117117,244957.000000,7297.075510
4096,529560.899400,205108.000000,129813.264742
8192,1899822.189436,254745.000000,1011159.453881
16384,2126004.859867,257064.000000,1805130.687421
32768,745458.114817,166629.000000,638823.687780
65536,1527547.159577,289911.000000,418890.880579
