frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,121722.929960,56633.000000,39.051248
4,312077.637797,190438.000000,27.037012
8,135132.390333,72835.000000,16.000000
16,242655.178665,206276.000000,14.317821
32,272566.638188,144203.000000,247.517676
64,339290.591085,253463.000000,1088.755712
128,419822.490957,210610.000000,120.826322
256,557825.539630,291853.000000,891.743237
512,419970.438258,196888.000000,1041.171936
1024,656364.702377,336472.000000,56054.380364
2048,296479.339332,171185.000000,51285.446873
4096,354617.300090,193722.000000,39745.808232
8192,369342.319499,281186.000000,113068.995140
16384,139257.080100,58073.000000,104319.930085
32768,620824.618677,258429.000000,583124.333460
65536,313048.426040,159620.000000,298009.546000
