frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,254742.578677,174406.000000,1673.109978
4,483725.860673,266981.000000,267.250819
8,188697.662166,109154.000000,156.320184
16,729829.855761,256118.000000,227.312560
32,204069.550703,95058.000000,492.078246
64,678627.520836,253936.000000,4337.776965
128,613987.233871,245680.000000,561.332344
256,555153.595696,181210.000000,1254.157486
512,681307.609395,268686.000000,6450.506802
1024,726135.729456,283542.000000,140460.592246
2048,661579.449922,265716.000000,32515.680048
4096,1241615.913529,311414.000000,412228.067962
8192,700339.654366,255484.000000,250749.138830
16384,1340162.814116,260167.000000,752521.816859
32768,879171.898850,174074.000000,786680.036581
65536,2059494.437721,129486.000000,2001180.540636
