frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,94815.337325,86578.000000,16.911535
4,183658.733326,176142.000000,82.425724
8,370816.366165,253958.000000,24.596748
16,292635.416168,195922.000000,86.313383
32,196536.895010,172171.000000,714.496326
64,568739.201043,305838.000000,571.078804
128,281997.526822,200846.000000,98.381909
256,162737.488557,104971.000000,1446.124130
512,308892.779336,260403.000000,819.933534
1024,206240.020144,135223.000000,948.818212
2048,143729.412505,122228.000000,5242.074875
4096,262505.459157,189075.000000,84444.767647
8192,108508.589273,71407.000000,12349.986032
16384,190556.118215,176079.000000,5489.452614
32768,347834.672734,154707.000000,245336.540815
65536,363781.525045,196104.000000,328286.312529
