frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,236753.778519,131614.000000,11.661904
4,132262.487996,72756.000000,44.866469
8,259079.058536,249244.000000,53.075418
16,81634.760782,32991.000000,196.186136
32,109571.661396,52735.000000,52.028838
64,236081.327491,142632.000000,179.752608
128,298902.651526,271748.000000,169.266063
256,359996.753099,249543.000000,10065.864245
512,191306.851678,139431.000000,22805.997895
1024,220356.402535,128640.000000,3592.499548
2048,473954.363219,237955.000000,39718.310677
4096,146964.492572,61008.000000,50800.266062
8192,241747.735398,114116.000000,138723.925298
16384,176255.068409,116653.000000,11439.291499
32768,390465.749020,279163.000000,326282.950747
65536,417217.853394,315058.000000,338167.890256
