frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,152688.897144,134009.000000,44.922155
4,130501.904067,74045.000000,41.880783
8,96462.557446,43867.000000,156.038457
16,108115.314979,72811.000000,68.220232
32,328013.361816,291320.000000,1036.743941
64,212797.336743,163000.000000,586.057164
128,80143.486236,51015.000000,1894.021911
256,69095.934750,40786.000000,2198.968394
512,273378.761878,201955.000000,1665.114410
1024,251125.118704,167214.000000,11480.008232
2048,401395.779473,260638.000000,28015.862792
4096,324773.797364,264256.000000,7501.340947
8192,270697.519972,198546.000000,130750.756239
16384,292134.703392,111108.000000,61335.201019
32768,269887.026055,200678.000000,125138.427272
65536,469763.897823,252573.000000,278964.619880
