frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,198328.040299,155362.000000,60.207973
4,89059.849203,66658.000000,34.785054
8,408389.106012,320299.000000,106.028298
16,231724.015799,156677.000000,59.430632
32,89386.383488,40057.000000,66.257075
64,160832.964196,133382.000000,630.200762
128,366611.000559,273637.000000,1137.708223
256,184467.944627,139702.000000,1160.287464
512,254880.114318,227594.000000,1572.357466
1024,200257.753041,158116.000000,3945.555094
2048,270799.668510,156763.000000,43150.414517
4096,83314.540796,53865.000000,4696.707783
8192,247693.244989,225496.000000,12943.934641
16384,200007.810855,117096.000000,96346.201882
32768,288602.960875,160157.000000,19768.963326
65536,140333.754044,72293.000000,112807.614251
