frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,226799.873358,129949.000000,39.937451
4,86090.760770,29420.000000,144.076369
8,411395.510885,276100.000000,578.373582
16,189734.703668,109368.000000,92.919320
32,169117.164090,87308.000000,653.602326
64,294118.457977,271928.000000,190.068409
128,481257.887319,249562.000000,21375.390523
256,184144.429020,111395.000000,3403.715911
512,311406.713861,278043.000000,19736.794269
1024,150312.287495,84236.000000,20562.357161
2048,301158.323511,161514.000000,13948.622584
4096,482816.716921,301180.000000,34249.531676
8192,485302.520009,276567.000000,41470.481864
16384,167919.607319,65403.000000,107534.187875
32768,325955.069905,143375.000000,241373.458375
65536,426242.917918,209482.000000,364341.699525
