frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,117786.152947,88987.000000,571.287143
4,156126.340939,118784.000000,233.238076
8,543357.420442,278014.000000,108.784190
16,164656.805893,102938.000000,73.864741
32,279666.802955,157230.000000,115.178123
64,534068.956041,264399.000000,424.633960
128,198423.831054,129012.000000,2601.695024
256,207905.062197,111166.000000,2096.927991
512,420976.881274,239613.000000,936.360507
1024,162142.613837,95805.000000,4909.042880
2048,315321.145361,211889.000000,137315.009941
4096,169645.551188,82141.000000,52309.551269
8192,297457.980508,134676.000000,37686.729030
16384,914408.992281,255784.000000,706223.788811
32768,296145.375898,130105.000000,219102.622422
65536,1120085.761294,248134.000000,1090681.436438
