frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,334509.932951,264117.000000,39.635842
4,133688.823946,94654.000000,33.837849
8,155585.525647,100177.000000,98.356494
16,415839.218564,281247.000000,72.952039
32,393610.666545,384158.000000,1454.792425
64,75196.477783,49594.000000,4241.971829
128,257603.603307,192103.000000,204.230262
256,319256.461671,226560.000000,793.224432
512,303427.859491,265245.000000,10644.082628
1024,299952.205029,281856.000000,68051.024886
2048,299644.981453,221469.000000,7118.618756
4096,178618.816772,85149.000000,88174.976388
8192,414701.302284,204003.000000,40190.851459
16384,122446.000372,55861.000000,75094.687548
32768,339318.091989,128085.000000,198243.383310
65536,269243.402491,233757.000000,103461.780422
