frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,204437.980070,197437.000000,71.330218
4,83172.435746,48373.000000,771.461600
8,286394.931788,183998.000000,35.860842
16,245676.633844,198660.000000,128.774998
32,385624.303294,331717.000000,386.532017
64,374309.203960,195006.000000,135.051842
128,202238.753415,107121.000000,878.522623
256,235921.999881,163673.000000,1752.798905
512,306917.518878,249721.000000,4394.711708
1024,134306.891476,94545.000000,4158.437808
2048,237946.308278,172059.000000,13293.188895
4096,577281.135136,328082.000000,5348.332076
8192,418061.544016,256635.000000,98387.891003
16384,170581.284184,94955.000000,36696.342447
32768,152264.836157,72468.000000,90824.543880
65536,95429.154623,54430.000000,0.000000
