frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,68264.131094,32849.000000,46.086874
4,98480.765889,59359.000000,322.274728
8,294989.797327,236446.000000,113.141504
16,42984.975992,20548.000000,104.818891
32,432430.796541,236868.000000,1049.835225
64,306634.271113,227630.000000,847.630816
128,309780.487825,205816.000000,104.062481
256,413927.354154,192200.000000,4851.218094
512,202972.737164,137726.000000,4606.584418
1024,439719.453312,308480.000000,27007.317879
2048,319618.477917,222405.000000,16183.225235
4096,640146.578599,553818.000000,127734.450823
8192,341993.813122,156516.000000,210984.665218
16384,456950.590397,172365.000000,370052.105134
32768,751292.121899,306635.000000,310752.731089
65536,577237.475263,222543.000000,496841.491222
