frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,217079.877893,156243.000000,136.740630
4,425128.426988,245996.000000,9.219544
8,509908.528846,263556.000000,89.783072
16,215912.301653,137421.000000,352.063915
32,196615.541535,111321.000000,856.336383
64,312602.964975,274286.000000,1574.338591
128,294170.325580,229637.000000,1914.901564
256,352851.788197,212132.000000,6333.158059
512,385537.633941,263816.000000,3863.905020
1024,418786.457140,319541.000000,2435.215391
2048,191456.719156,130504.000000,20712.322299
4096,248666.908484,106607.000000,69131.043541
8192,467293.215566,255336.000000,24662.653020
16384,461509.149968,247583.000000,121119.147974
32768,1128857.165059,322495.000000,526968.865250
65536,1213333.566110,216763.000000,1213279.610355
