frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,143704.728889,97053.000000,459.284226
4,203791.140860,119449.000000,23.323808
8,127030.850832,69273.000000,17.492856
16,108494.233570,72165.000000,105.730790
32,332491.227544,233089.000000,78.644771
64,221489.877588,209651.000000,696.951935
128,426119.338110,242902.000000,52011.419131
256,190444.732041,145040.000000,1068.112822
512,129965.278598,105881.000000,16175.659863
1024,192213.736582,97288.000000,1608.884707
2048,290105.907553,229849.000000,1171.872007
4096,332903.218926,239206.000000,151656.172700
8192,198059.111734,130949.000000,129892.774907
16384,302012.783383,189926.000000,170197.919629
32768,239636.838825,88211.000000,53730.701596
65536,345976.863231,311529.000000,59520.210273
