arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,13.000000,262144,94755860.263337
30,15.300000,32768,126763476.474423
30,19.700000,4096,185075105.764256
30,32.300000,512,319793549.999868
30,90.000000,18,470199904.331216
30,90.000000,27,452407335.469456
30,90.000000,36,430276955.457639
