arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,13.000000,262144,91062406.163294
30,15.300000,32768,127662400.143876
30,19.700000,4096,188148674.901344
30,32.300000,512,322150993.616153
30,90.000000,18,467734554.085980
30,90.000000,27,452687483.632428
30,90.000000,36,431544416.863717
