arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
36,13.000000,262144,77070985.513545
36,15.300000,32768,109853016.769650
36,19.700000,4096,168930856.572643
36,32.300000,512,292897980.848339
36,90.000000,18,430622701.938753
36,90.000000,27,413238273.581459
36,90.000000,36,395710185.919852
