arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,13.000000,262144,122133344.104119
22,15.300000,32768,157317713.309175
22,19.700000,4096,217864084.868097
22,32.300000,512,358237574.732844
22,90.000000,18,521881591.391029
22,90.000000,27,497322988.866124
22,90.000000,36,473360876.746558
