arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,13.000000,262144,109491214.512084
26,15.300000,32768,141901669.801226
26,19.700000,4096,202940487.943337
26,32.300000,512,338121841.895767
26,90.000000,18,497182668.120831
26,90.000000,27,472981614.340351
26,90.000000,36,450179425.571787
