arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,13.000000,262144,120481492.145945
22,15.300000,32768,156574291.796087
22,19.700000,4096,220589137.317029
22,32.300000,512,360911791.470295
22,90.000000,18,522259646.465934
22,90.000000,27,499706749.357051
22,90.000000,36,476914525.988641
