arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,13.000000,262144,96060640.849338
30,15.300000,32768,123665790.835312
30,19.700000,4096,189737950.346115
30,32.300000,512,318659766.279654
30,90.000000,18,469628538.241911
30,90.000000,27,450153979.602664
30,90.000000,36,430942373.351939
