arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
40,13.000000,262144,64158104.475283
40,15.300000,32768,92677147.363536
40,19.700000,4096,149669346.960255
40,32.300000,512,275347519.797451
40,90.000000,18,398085999.928033
40,90.000000,27,385923192.767452
40,90.000000,36,371513368.993473
