arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,102168553.866010
28,15.300000,32768,135787184.641976
28,19.700000,4096,199974614.946105
28,32.300000,512,329455922.999308
28,90.000000,18,484549004.929217
28,90.000000,27,463586131.911909
28,90.000000,36,443580129.781556
