arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,98769901.863634
28,15.300000,32768,132576937.622097
28,19.700000,4096,195715042.011063
28,32.300000,512,330651845.006269
28,90.000000,18,479202603.133161
28,90.000000,27,462956486.008620
28,90.000000,36,440648620.833157
