arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,100157360.406454
28,15.300000,32768,136863109.947080
28,19.700000,4096,194671958.438592
28,32.300000,512,327003296.594247
28,90.000000,18,481994739.989685
28,90.000000,27,462562402.652176
28,90.000000,36,442273433.927220
