arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
22,13.000000,262144,122855324.014378
22,15.300000,32768,154369136.344093
22,19.700000,4096,220430782.487257
22,32.300000,512,356700332.403992
22,90.000000,18,520369152.413361
22,90.000000,27,499992259.104954
22,90.000000,36,473922647.176051
