arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,13.000000,262144,114195641.803617
24,15.300000,32768,149789864.320908
24,19.700000,4096,212643134.213298
24,32.300000,512,346065534.831345
24,90.000000,18,511888673.165094
24,90.000000,27,486886651.184868
24,90.000000,36,465136939.059462
