arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,13.000000,262144,95266795.723838
30,15.300000,32768,126456293.494734
30,19.700000,4096,193497358.569800
30,32.300000,512,314899457.264799
30,90.000000,18,470719002.415066
30,90.000000,27,449508303.189722
30,90.000000,36,429256530.198168
