arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,13.000000,262144,84608348.551586
34,15.300000,32768,114217018.411931
34,19.700000,4096,172056566.394396
34,32.300000,512,300144985.892749
34,90.000000,18,444465383.611970
34,90.000000,27,425442307.488046
34,90.000000,36,407233111.873198
