arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
30,13.000000,262144,94007533.280212
30,15.300000,32768,129304751.608308
30,19.700000,4096,184418205.655278
30,32.300000,512,320608552.216813
30,90.000000,18,469308445.624413
30,90.000000,27,447930353.885725
30,90.000000,36,430988101.604774
