arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
24,13.000000,262144,113008746.838376
24,15.300000,32768,150694405.485852
24,19.700000,4096,215857928.351503
24,32.300000,512,345913665.683609
24,90.000000,18,510866174.346291
24,90.000000,27,487142175.180323
24,90.000000,36,463269802.590354
