arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
26,13.000000,262144,107085620.133895
26,15.300000,32768,139786647.424515
26,19.700000,4096,203608977.061004
26,32.300000,512,339711757.468178
26,90.000000,18,497459734.268056
26,90.000000,27,475493171.534272
26,90.000000,36,454299338.634290
