arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
34,13.000000,262144,81719414.095819
34,15.300000,32768,113281952.642132
34,19.700000,4096,171296576.700168
34,32.300000,512,299970182.654463
34,90.000000,18,445185836.583870
34,90.000000,27,427840559.376525
34,90.000000,36,407559954.216648
