arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
40,13.000000,262144,64048567.481561
40,15.300000,32768,97124483.886778
40,19.700000,4096,152576149.494761
40,32.300000,512,272654324.547699
40,90.000000,18,399747024.514148
40,90.000000,27,387625415.761233
40,90.000000,36,375717126.812453
