arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
28,13.000000,262144,98533614.150040
28,15.300000,32768,133745864.264358
28,19.700000,4096,198514062.366821
28,32.300000,512,328037721.003451
28,90.000000,18,485682015.948677
28,90.000000,27,463522554.019551
28,90.000000,36,445061409.883616
