arrival_rate,bp_parameter_L,bp_parameter_H,RR_L2_norm_flow_time
32,13.000000,262144,89111653.325830
32,15.300000,32768,121405601.570237
32,19.700000,4096,181629815.935885
32,32.300000,512,305619629.596507
32,90.000000,18,455441837.450700
32,90.000000,27,441092834.131953
32,90.000000,36,420187960.093777
32,300.000000,150,55771693.158746
32,1500.000000,600,299030770.278125
32,8000.000000,3000,1646926480.745522
